"uri","name","author_name","author_movement","genre"
"http://dbpedia.org/resource/The_Sirian_Experiments","The Sirian Experiments","Doris Lessing","Socialism","Science fiction",""
"http://dbpedia.org/resource/The_Making_of_the_Representative_for_Planet_8","The Making of the Representative for Planet 8","Doris Lessing","Socialism","Science fiction",""
"http://dbpedia.org/resource/The_Marriages_Between_Zones_Three,_Four_and_Five","The Marriages Between Zones Three, Four and Five","Doris Lessing","Socialism","Science fiction",""
"http://dbpedia.org/resource/The_Sentimental_Agents_in_the_Volyen_Empire","The Sentimental Agents in the Volyen Empire","Doris Lessing","Socialism","Science fiction",""
"http://dbpedia.org/resource/Mona_Lisa_Overdrive","Mona Lisa Overdrive","William Gibson","Steampunk","Science fiction",""
"http://dbpedia.org/resource/Pattern_Recognition_(novel)","Pattern Recognition (novel)","William Gibson","Steampunk","Science fiction",""
"http://dbpedia.org/resource/The_Peripheral","The Peripheral","William Gibson","Steampunk","Science fiction",""
"http://dbpedia.org/resource/Idoru","Idoru","William Gibson","Steampunk","Science fiction",""
"http://dbpedia.org/resource/Shikasta","Shikasta","Doris Lessing","Sufism","Science fiction",""
"http://dbpedia.org/resource/The_Sirian_Experiments","The Sirian Experiments","Doris Lessing","Sufism","Science fiction",""
"http://dbpedia.org/resource/The_Making_of_the_Representative_for_Planet_8","The Making of the Representative for Planet 8","Doris Lessing","Sufism","Science fiction",""
"http://dbpedia.org/resource/The_Marriages_Between_Zones_Three,_Four_and_Five","The Marriages Between Zones Three, Four and Five","Doris Lessing","Sufism","Science fiction",""
"http://dbpedia.org/resource/The_Sentimental_Agents_in_the_Volyen_Empire","The Sentimental Agents in the Volyen Empire","Doris Lessing","Sufism","Science fiction",""
"http://dbpedia.org/resource/This_Is_How_You_Die","This Is How You Die","Ryan North","Webcomic","Science fiction",""
"http://dbpedia.org/resource/Machine_of_Death","Machine of Death","Ryan North","Webcomic","Science fiction",""
"http://dbpedia.org/resource/The_Circle_(Eggers_novel)","The Circle (Eggers novel)","Dave Eggers","New Sincerity","Science fiction",""
"http://dbpedia.org/resource/Blade_Runner_(a_movie)","Blade Runner (a movie)","William S. Burroughs","Beat Generation","Science fiction",""
"http://dbpedia.org/resource/Jonah_Hex:_Shadows_West","Jonah Hex: Shadows West","Joe R. Lansdale","Splatterpunk","Science fiction",""
"http://dbpedia.org/resource/The_Ape_Man's_Brother","The Ape Man's Brother","Joe R. Lansdale","Splatterpunk","Science fiction",""
"http://dbpedia.org/resource/The_Circle_(Eggers_novel)","The Circle (Eggers novel)","Dave Eggers","Post-postmodernism","Science fiction",""
"http://dbpedia.org/resource/Shikasta","Shikasta","Doris Lessing","Philosophical skepticism","Science fiction",""
"http://dbpedia.org/resource/The_Sirian_Experiments","The Sirian Experiments","Doris Lessing","Philosophical skepticism","Science fiction",""
"http://dbpedia.org/resource/The_Making_of_the_Representative_for_Planet_8","The Making of the Representative for Planet 8","Doris Lessing","Philosophical skepticism","Science fiction",""
"http://dbpedia.org/resource/The_Marriages_Between_Zones_Three,_Four_and_Five","The Marriages Between Zones Three, Four and Five","Doris Lessing","Philosophical skepticism","Science fiction",""
"http://dbpedia.org/resource/The_Sentimental_Agents_in_the_Volyen_Empire","The Sentimental Agents in the Volyen Empire","Doris Lessing","Philosophical skepticism","Science fiction",""
"http://dbpedia.org/resource/The_Circle_(Eggers_novel)","The Circle (Eggers novel)","Dave Eggers","Postmodern literature","Science fiction",""
"http://dbpedia.org/resource/Blade_Runner_(a_movie)","Blade Runner (a movie)","William S. Burroughs","Postmodern literature","Science fiction",""
"http://dbpedia.org/resource/The_Eyre_Affair","The Eyre Affair","Jasper Fforde","Postmodern literature","Science fiction",""
"http://dbpedia.org/resource/Mona_Lisa_Overdrive","Mona Lisa Overdrive","William Gibson","Cyberpunk derivatives","Science fiction",""
"http://dbpedia.org/resource/Pattern_Recognition_(novel)","Pattern Recognition (novel)","William Gibson","Cyberpunk derivatives","Science fiction",""
"http://dbpedia.org/resource/The_Peripheral","The Peripheral","William Gibson","Cyberpunk derivatives","Science fiction",""
"http://dbpedia.org/resource/Idoru","Idoru","William Gibson","Cyberpunk derivatives","Science fiction",""
"http://dbpedia.org/resource/Annihilation_(VanderMeer_novel)","Annihilation (VanderMeer novel)","Jeff VanderMeer","New Weird","Science fiction",""
"http://dbpedia.org/resource/Acceptance_(novel)","Acceptance (novel)","Jeff VanderMeer","New Weird","Science fiction",""
"http://dbpedia.org/resource/Authority_(novel)","Authority (novel)","Jeff VanderMeer","New Weird","Science fiction",""
"http://dbpedia.org/resource/Aleriel,_or_A_Voyage_to_Other_Worlds","Aleriel, or A Voyage to Other Worlds","W. S. Lach-Szyrma","Victorian literature","Science fiction",""
"http://dbpedia.org/resource/Camouflage_(novel)","Camouflage (novel)","Joe Haldeman","Military science fiction","Science fiction",""
"http://dbpedia.org/resource/World_Without_End_(Haldeman_novel)","World Without End (Haldeman novel)","Joe Haldeman","Military science fiction","Science fiction",""
"http://dbpedia.org/resource/Peace_and_War","Peace and War","Joe Haldeman","Military science fiction","Science fiction",""
"http://dbpedia.org/resource/Forever_Peace","Forever Peace","Joe Haldeman","Military science fiction","Science fiction",""
"http://dbpedia.org/resource/Planet_of_Judgment","Planet of Judgment","Joe Haldeman","Military science fiction","Science fiction",""
"http://dbpedia.org/resource/The_Accidental_Time_Machine","The Accidental Time Machine","Joe Haldeman","Military science fiction","Science fiction",""
"http://dbpedia.org/resource/Forever_Free_(novel)","Forever Free (novel)","Joe Haldeman","Military science fiction","Science fiction",""
"http://dbpedia.org/resource/Cathedral_(stories)","Cathedral (stories)","Raymond Carver","Minimalism","Short story",""
"http://dbpedia.org/resource/Will_You_Please_Be_Quiet,_Please%3F","Will You Please Be Quiet, Please?","Raymond Carver","Minimalism","Short story",""
"http://dbpedia.org/resource/If_You_Liked_School_You'll_Love_Work","If You Liked School You'll Love Work","Irvine Welsh","Modernism","Short story",""
"http://dbpedia.org/resource/The_Acid_House","The Acid House","Irvine Welsh","Modernism","Short story",""
"http://dbpedia.org/resource/Igi","Igi","Jemal Karchkhadze","Modernism","Short story",""
"http://dbpedia.org/resource/Dilvish,_the_Damned","Dilvish, the Damned","Roger Zelazny","New Wave science fiction","Short story",""
"http://dbpedia.org/resource/Atlantis:_Three_Tales","Atlantis: Three Tales","Samuel R. Delany","New Wave science fiction","Short story",""
"http://dbpedia.org/resource/Distant_Stars","Distant Stars","Samuel R. Delany","New Wave science fiction","Short story",""
"http://dbpedia.org/resource/Driftglass/Starshards","Driftglass/Starshards","Samuel R. Delany","New Wave science fiction","Short story",""
"http://dbpedia.org/resource/Driftglass","Driftglass","Samuel R. Delany","New Wave science fiction","Short story",""
"http://dbpedia.org/resource/The_Complete_Nebula_Award-Winning_Fiction","The Complete Nebula Award-Winning Fiction","Samuel R. Delany","New Wave science fiction","Short story",""
"http://dbpedia.org/resource/If_You_Liked_School_You'll_Love_Work","If You Liked School You'll Love Work","Irvine Welsh","Postmodernism","Short story",""
"http://dbpedia.org/resource/The_Acid_House","The Acid House","Irvine Welsh","Postmodernism","Short story",""
"http://dbpedia.org/resource/Igi","Igi","Jemal Karchkhadze","Magic realism","Short story",""
"http://dbpedia.org/resource/Brief_Interviews_with_Hideous_Men","Brief Interviews with Hideous Men","David Foster Wallace","Hysterical realism","Short story",""
"http://dbpedia.org/resource/Cathedral_(stories)","Cathedral (stories)","Raymond Carver","Dirty realism","Short story",""
"http://dbpedia.org/resource/Will_You_Please_Be_Quiet,_Please%3F","Will You Please Be Quiet, Please?","Raymond Carver","Dirty realism","Short story",""
"http://dbpedia.org/resource/Erections,_Ejaculations,_Exhibitions,_and_General_Tales_of_Ordinary_Madness","Erections, Ejaculations, Exhibitions, and General Tales of Ordinary Madness","Charles Bukowski","Dirty realism","Short story",""
"http://dbpedia.org/resource/Tornado_Alley_(book)","Tornado Alley (book)","William S. Burroughs","Beat Generation","Short story",""
"http://dbpedia.org/resource/Ali's_Smile:_Naked_Scientology","Ali's Smile: Naked Scientology","William S. Burroughs","Beat Generation","Short story",""
"http://dbpedia.org/resource/The_Damned_Thing_(short_story)","The Damned Thing (short story)","Ambrose Bierce","Literary realism","Short story",""
"http://dbpedia.org/resource/The_Use_of_Force","The Use of Force","William Carlos Williams","Modernist poetry","Short story",""
"http://dbpedia.org/resource/A_Little_Green_Book_of_Monster_Stories","A Little Green Book of Monster Stories","Joe R. Lansdale","Splatterpunk","Short story",""
"http://dbpedia.org/resource/Dr._Fell,_Detective,_and_Other_Stories","Dr. Fell, Detective, and Other Stories","John Dickson Carr","Golden Age of Detective Fiction","Short story",""
"http://dbpedia.org/resource/The_Men_Who_Explained_Miracles","The Men Who Explained Miracles","John Dickson Carr","Golden Age of Detective Fiction","Short story",""
"http://dbpedia.org/resource/Brief_Interviews_with_Hideous_Men","Brief Interviews with Hideous Men","David Foster Wallace","Post-postmodernism","Short story",""
"http://dbpedia.org/resource/A_Matter_of_Chance","A Matter of Chance","Vladimir Nabokov","Literary modernism","Short story",""
"http://dbpedia.org/resource/The_Return_of_Chorb","The Return of Chorb","Vladimir Nabokov","Literary modernism","Short story",""
"http://dbpedia.org/resource/Details_of_a_Sunset","Details of a Sunset","Vladimir Nabokov","Literary modernism","Short story",""
"http://dbpedia.org/resource/Brief_Interviews_with_Hideous_Men","Brief Interviews with Hideous Men","David Foster Wallace","Postmodern literature","Short story",""
"http://dbpedia.org/resource/A_Matter_of_Chance","A Matter of Chance","Vladimir Nabokov","Postmodern literature","Short story",""
"http://dbpedia.org/resource/The_Return_of_Chorb","The Return of Chorb","Vladimir Nabokov","Postmodern literature","Short story",""
"http://dbpedia.org/resource/Tornado_Alley_(book)","Tornado Alley (book)","William S. Burroughs","Postmodern literature","Short story",""
"http://dbpedia.org/resource/The_Fifty_Year_Sword","The Fifty Year Sword","Mark Z. Danielewski","Postmodern literature","Short story",""
"http://dbpedia.org/resource/Young_Lover,_New_Lover","Young Lover, New Lover","Muhammad Aladdin","Postmodern literature","Short story",""
"http://dbpedia.org/resource/Ali's_Smile:_Naked_Scientology","Ali's Smile: Naked Scientology","William S. Burroughs","Postmodern literature","Short story",""
"http://dbpedia.org/resource/Details_of_a_Sunset","Details of a Sunset","Vladimir Nabokov","Postmodern literature","Short story",""
"http://dbpedia.org/resource/City_of_Saints_and_Madmen","City of Saints and Madmen","Jeff VanderMeer","New Weird","Short story",""
"http://dbpedia.org/resource/The_Fifty_Year_Sword","The Fifty Year Sword","Mark Z. Danielewski","Ergodic literature","Short story",""
"http://dbpedia.org/resource/The_Use_of_Force","The Use of Force","William Carlos Williams","Imagism","Short story",""
"http://dbpedia.org/resource/Erections,_Ejaculations,_Exhibitions,_and_General_Tales_of_Ordinary_Madness","Erections, Ejaculations, Exhibitions, and General Tales of Ordinary Madness","Charles Bukowski","Transgressive fiction","Short story",""
"http://dbpedia.org/resource/Declare","Declare","Tim Powers","Steampunk","Spy fiction",""
"http://dbpedia.org/resource/The_Difference_Engine","The Difference Engine","William Gibson","Cyberpunk","Steampunk",""
"http://dbpedia.org/resource/The_Difference_Engine","The Difference Engine","William Gibson","Steampunk","Steampunk",""
"http://dbpedia.org/resource/The_Difference_Engine","The Difference Engine","William Gibson","Cyberpunk derivatives","Steampunk",""
"http://dbpedia.org/resource/Les_Champs_Magnétiques","Les Champs Magnétiques","André Breton","Surrealism","Surrealism",""
"http://dbpedia.org/resource/Nadja_(novel)","Nadja (novel)","André Breton","Surrealism","Surrealism",""
"http://dbpedia.org/resource/Bengal_Nights","Bengal Nights","Mircea Eliade","Modernism","Autobiographical novel",""
"http://dbpedia.org/resource/John_Barleycorn_(novel)","John Barleycorn (novel)","Jack London","Naturalism (literature)","Autobiographical novel",""
"http://dbpedia.org/resource/Inferno_(Strindberg_novel)","Inferno (Strindberg novel)","August Strindberg","Naturalism (theatre)","Autobiographical novel",""
"http://dbpedia.org/resource/Factotum_(novel)","Factotum (novel)","Charles Bukowski","Dirty realism","Autobiographical novel",""
"http://dbpedia.org/resource/Hollywood_(Bukowski_novel)","Hollywood (Bukowski novel)","Charles Bukowski","Dirty realism","Autobiographical novel",""
"http://dbpedia.org/resource/Women_(novel)","Women (novel)","Charles Bukowski","Dirty realism","Autobiographical novel",""
"http://dbpedia.org/resource/Post_Office_(novel)","Post Office (novel)","Charles Bukowski","Dirty realism","Autobiographical novel",""
"http://dbpedia.org/resource/Ham_on_Rye","Ham on Rye","Charles Bukowski","Dirty realism","Autobiographical novel",""
"http://dbpedia.org/resource/Junkie_(novel)","Junkie (novel)","William S. Burroughs","Beat Generation","Autobiographical novel",""
"http://dbpedia.org/resource/The_Cat_Inside","The Cat Inside","William S. Burroughs","Beat Generation","Autobiographical novel",""
"http://dbpedia.org/resource/John_Barleycorn_(novel)","John Barleycorn (novel)","Jack London","Realism (arts)","Autobiographical novel",""
"http://dbpedia.org/resource/Inferno_(Strindberg_novel)","Inferno (Strindberg novel)","August Strindberg","Expressionism (theatre)","Autobiographical novel",""
"http://dbpedia.org/resource/Junkie_(novel)","Junkie (novel)","William S. Burroughs","Postmodern literature","Autobiographical novel",""
"http://dbpedia.org/resource/The_Cat_Inside","The Cat Inside","William S. Burroughs","Postmodern literature","Autobiographical novel",""
"http://dbpedia.org/resource/Factotum_(novel)","Factotum (novel)","Charles Bukowski","Transgressive fiction","Autobiographical novel",""
"http://dbpedia.org/resource/Hollywood_(Bukowski_novel)","Hollywood (Bukowski novel)","Charles Bukowski","Transgressive fiction","Autobiographical novel",""
"http://dbpedia.org/resource/Women_(novel)","Women (novel)","Charles Bukowski","Transgressive fiction","Autobiographical novel",""
"http://dbpedia.org/resource/Post_Office_(novel)","Post Office (novel)","Charles Bukowski","Transgressive fiction","Autobiographical novel",""
"http://dbpedia.org/resource/Ham_on_Rye","Ham on Rye","Charles Bukowski","Transgressive fiction","Autobiographical novel",""
"http://dbpedia.org/resource/Tam_Lin_(novel)","Tam Lin (novel)","Pamela Dean","Contemporary fantasy","Contemporary fantasy",""
"http://dbpedia.org/resource/Tam_Lin_(novel)","Tam Lin (novel)","Pamela Dean","Urban fantasy","Contemporary fantasy",""
"http://dbpedia.org/resource/Tam_Lin_(novel)","Tam Lin (novel)","Pamela Dean","Fantasy of manners","Contemporary fantasy",""
"http://dbpedia.org/resource/England,_England","England, England","Julian Barnes","Postmodern literature","Farce",""
"http://dbpedia.org/resource/Adibas","Adibas","Zaza Burchuladze","Postmodernism","Magic realism",""
